ID;DD;MM;ZZ;PP;DEPTO;MUNICIPIO;NOMBRE_PUESTO;MUJERES;HOMBRES;TOTAL;MESAS;COD.COM;COMUNA/LOCALIDAD;DIRECCION
1751;11;16;99;21;CAUCA;CALDONO;PUEBLO NUEVO;478;425;903;2;;ESPECIAL: PUEBLO NUEVO;CENTRO EDUCTIVO PUEBLO NUEVO
3937;21;12;99;35;MAGDALENA;ARIGUANI (EL DIFICIL);PUEBLO NUEVO;408;353;761;2;;ESPECIAL: PUEBLO NUEVO;IED BENJAMIN HERRERA
4502;25;51;99;10;NORTE DE SAN;LA ESPERANZA;PUEBLO NUEVO;203;196;399;1;;ESPECIAL: PUEBLO NUEVO;COL CONDE DE SAN GERMAN, PUEBLO NUEVO
4675;26;60;99;34;QUINDIO;MONTENEGRO;PUEBLO TAPAO;137;257;394;1;;ESPECIAL: PUEBLO TAPAO;PUEBLO TAPAO IE MARCO FIDEL SUAREZ
3405;16;1;16;9;BOGOTA. D.C.;BOGOTA. D.C.;PUENTE ARANDA;408;449;857;2;16;LOCALIDAD 16 PUENTE ARANDA;CRA 56 # 15- 41
2478;15;160;99;1;CUNDINAMARCA;MADRID;PUENTE DE PIEDRA;386;388;774;2;;ESPECIAL: PUENTE DE PIEDRA;CR. 5 No 4-11
3100;16;1;9;17;BOGOTA. D.C.;BOGOTA. D.C.;PUENTE GRANDE;375;339;714;2;9;LOCALIDAD 9 FONTIBON;CRA 137 A No 17 D - 31
3221;16;1;11;18;BOGOTA. D.C.;BOGOTA. D.C.;PUENTE LARGO-EMMANUEL D.ALZON;891;943;1.834;3;11;LOCALIDAD 11 SUBA;TV 56 # 114- 50
2519;15;211;99;50;CUNDINAMARCA;QUETAME;PUENTE QUETAME - PUENTE CLAVIJO;304;317;621;1;;ESPECIAL: PUENTE QUETAME - PUENTE CLAVIJO;TRANSV 2 No 3 - 60
5002;27;169;99;28;SANTANDER;PUERTO WILCHES;PUENTE SOGAMOSO;295;257;552;1;;ESPECIAL: PUENTE SOGAMOSO;DIAG 5 # 5-683 B/SAN BERNARDO COL AGROP P. SOGAM.
3098;16;1;9;14;BOGOTA. D.C.;BOGOTA. D.C.;PUERTA DE TEJA;134;147;281;1;9;LOCALIDAD 9 FONTIBON;CLL 25 C BIS B # 96 - 56
3621;17;6;99;80;CHOCO;ALTO BAUDO (PIE DE PATO);PUERTO ALEGRE (NAUCA);64;62;126;1;;ESPECIAL: PUERTO ALEGRE (NAUCA);ID DE PUERTO ALEGRE NAUCA
2436;15;115;99;5;CUNDINAMARCA;GUADUAS;PUERTO BOGOTA;88;79;167;1;2;CORREGIMIENTO PUERTO BOGOTA;CL 7 KR 3 EQ I.E.D. PUERTO BOG
2224;13;52;99;13;CORDOBA;SAN JOSE DE URE;PUERTO COLOMBIA;36;46;82;1;;ESPECIAL: PUERTO COLOMBIA;IE PUERTO COLOMBIA SEDE PRINCIPAL
6360;64;18;99;40;PUTUMAYO;SAN MIGUEL (LA DORADA);PUERTO COLON SAN MIGUEL;306;277;583;1;1;CORR. PUERTO COLON -SAN MIGUEL;COL. RURAL PUERTO COLON
6144;48;16;99;50;LA GUAJIRA;URIBIA;PUERTO ESTRELLA;404;384;788;2;;ESPECIAL: PUERTO ESTRELLA;ESCUELA RURAL MIXTA
5895;40;5;99;46;ARAUCA;TAME;PUERTO JORDAN;531;549;1.080;2;;ESPECIAL: PUERTO JORDAN;INST DE PROMOCION AGROP
1271;5;59;99;31;BOLIVAR;PINILLOS;PUERTO LOPEZ;180;237;417;1;;ESPECIAL: PUERTO LOPEZ;I.E. CTRO. CL DEL PARQUE
5916;40;25;99;60;ARAUCA;SARAVENA;PUERTO NARIÑO;405;422;827;2;;ESPECIAL: PUERTO NARIÑO;CRA 2 No 8-25 I.E ANTONIO NARIÑO
2236;13;55;99;30;CORDOBA;SAN PELAYO;PUERTO NUEVO;220;210;430;1;;ESPECIAL: PUERTO NUEVO;MIGUEL LENGUAS NAVAS SEDE SIMON BOLIVAR
5035;27;196;99;45;SANTANDER;SIMACOTA;PUERTO NUEVO;51;48;99;1;;ESPECIAL: PUERTO NUEVO;COL AGRO INDUSTRIAL PUERTO NUEVO
6355;64;4;99;5;PUTUMAYO;PUERTO LEGUIZAMO;PUERTO OSPINA;90;64;154;1;2;CORREGIMIENTO PUERTO OSPINA;I.E. JORGE ELIECER GAITAN
1873;11;91;99;70;CAUCA;TIMBIQUI;PUERTO SAIJA;248;247;495;1;;ESPECIAL: PUERTO SAIJA;COL. ETNO EDU. PUERTO SAIJA
5981;44;22;99;70;CAQUETA;SOLANO;PUERTO TEJADA;25;36;61;1;;ESPECIAL: PUERTO TEJADA;I.E. PUERTO TEJADA
6035;46;560;99;36;CASANARE;NUNCHIA;PUERTO TOCARIA;77;68;145;1;;ESPECIAL: PUERTO TOCARIA;IE ANTONIO NARIÑO SD CENTRAL
5145;28;300;99;89;SUCRE;TOLU;PUERTO VIEJO;152;132;284;1;;ESPECIAL: PUERTO VIEJO;CENTRO EDUCATIVO PUERTO VIEJO
936;3;10;0;0;ATLANTICO;CANDELARIA;PUESTO CABECERA MUNICIPAL;2.021;2.193;4.214;7;;ESPECIAL: PUESTO CABECERA MUNICIPAL;CALLE 15A N 28 86
949;3;19;0;0;ATLANTICO;LURUACO;PUESTO CABECERA MUNICIPAL;2.969;2.851;5.820;9;;ESPECIAL: PUESTO CABECERA MUNICIPAL;CLL 17 # 22 - 72
968;3;25;0;0;ATLANTICO;MANATI;PUESTO CABECERA MUNICIPAL;2.714;2.866;5.580;9;;ESPECIAL: PUESTO CABECERA MUNICIPAL;CLL 4 No 14 - 86
973;3;31;0;0;ATLANTICO;PIOJO;PUESTO CABECERA MUNICIPAL;571;602;1.173;2;;ESPECIAL: PUESTO CABECERA MUNICIPAL;CLL 10 No 3A-21 BARRIO LAS PIÑUELAS
986;3;40;0;0;ATLANTICO;REPELON;PUESTO CABECERA MUNICIPAL;2.842;2.957;5.799;9;;ESPECIAL: PUESTO CABECERA MUNICIPAL;CLL 11 No 7 - 212
1004;3;47;0;0;ATLANTICO;SANTA LUCIA;PUESTO CABECERA MUNICIPAL;2.008;2.125;4.133;6;;ESPECIAL: PUESTO CABECERA MUNICIPAL;CLL 5 No 5-85
1061;3;58;0;0;ATLANTICO;TUBARA;PUESTO CABECERA MUNICIPAL;1.547;1.615;3.162;5;;ESPECIAL: PUESTO CABECERA MUNICIPAL;CRA 2 No 9-70
1062;3;61;0;0;ATLANTICO;USIACURI;PUESTO CABECERA MUNICIPAL;1.351;1.353;2.704;4;;ESPECIAL: PUESTO CABECERA MUNICIPAL;CRA 23 No 8C- 26
1182;5;4;0;0;BOLIVAR;ACHI;PUESTO CABECERA MUNICIPAL;2.645;2.834;5.479;8;;ESPECIAL: PUESTO CABECERA MUNICIPAL;BARRIO SANTO DOMINGO
1183;5;5;0;0;BOLIVAR;ARENAL;PUESTO CABECERA MUNICIPAL;1.190;1.288;2.478;4;;ESPECIAL: PUESTO CABECERA MUNICIPAL;IE EFIGENIO MENDOZA SIERRA
1184;5;6;0;0;BOLIVAR;ALTOS DEL ROSARIO;PUESTO CABECERA MUNICIPAL;1.390;1.486;2.876;5;;ESPECIAL: PUESTO CABECERA MUNICIPAL;IE ALEJANDRO DURAN DIAZ CLL 17A No 4-554
1197;5;9;0;0;BOLIVAR;ARROYO HONDO;PUESTO CABECERA MUNICIPAL;1.173;1.358;2.531;4;;ESPECIAL: PUESTO CABECERA MUNICIPAL;I.E. ROBERTO BOTERO MORALES
1198;5;10;0;0;BOLIVAR;BARRANCO DE LOBA;PUESTO CABECERA MUNICIPAL;1.817;1.944;3.761;6;;ESPECIAL: PUESTO CABECERA MUNICIPAL;CRA 4 CLL 13-45
1200;5;13;0;0;BOLIVAR;CALAMAR;PUESTO CABECERA MUNICIPAL;2.979;3.157;6.136;9;;ESPECIAL: PUESTO CABECERA MUNICIPAL;KR 4 #2 CASA DE LA CULTURA
1202;5;14;0;0;BOLIVAR;CANTAGALLO;PUESTO CABECERA MUNICIPAL;1.289;1.485;2.774;4;;ESPECIAL: PUESTO CABECERA MUNICIPAL;I.E. JOSE MARIA CUELLAR DIAZ
1203;5;15;0;0;BOLIVAR;CICUCO;PUESTO CABECERA MUNICIPAL;1.715;1.753;3.468;5;;ESPECIAL: PUESTO CABECERA MUNICIPAL;CALLE 7 NÂ° 3A-71 AVENIDA LOS CAÑAGUATES
1205;5;16;0;0;BOLIVAR;CORDOBA;PUESTO CABECERA MUNICIPAL;1.568;1.739;3.307;5;;ESPECIAL: PUESTO CABECERA MUNICIPAL;CLL 8 CR 6 NO.7-36 AV.AMARANTO VILLAMIL
1209;5;18;0;0;BOLIVAR;CLEMENCIA;PUESTO CABECERA MUNICIPAL;2.230;2.168;4.398;7;;ESPECIAL: PUESTO CABECERA MUNICIPAL;Ins Edu Tec Agropecuaria San Jose de Clemencia
1219;5;25;0;0;BOLIVAR;EL GUAMO;PUESTO CABECERA MUNICIPAL;1.074;1.145;2.219;4;;ESPECIAL: PUESTO CABECERA MUNICIPAL;ESC. SANTA LUCIA CL SANTANDER
1220;5;26;0;0;BOLIVAR;HATILLO DE LOBA;PUESTO CABECERA MUNICIPAL;1.402;1.578;2.980;5;;ESPECIAL: PUESTO CABECERA MUNICIPAL;I.E. HATILLO
1223;5;27;0;0;BOLIVAR;EL PEÑON;PUESTO CABECERA MUNICIPAL;953;1.022;1.975;3;;ESPECIAL: PUESTO CABECERA MUNICIPAL;BARRIO LAS DELICIAS VIA A PEÑONSITO
1258;5;41;0;0;BOLIVAR;MONTECRISTO;PUESTO CABECERA MUNICIPAL;1.378;1.527;2.905;5;;ESPECIAL: PUESTO CABECERA MUNICIPAL;I.E. M/TECRISTO BR FLORDELESTE
1267;5;50;0;0;BOLIVAR;NOROSI;PUESTO CABECERA MUNICIPAL;1.010;983;1.993;3;;ESPECIAL: PUESTO CABECERA MUNICIPAL;CALLE 1 No 7-04
1268;5;59;0;0;BOLIVAR;PINILLOS;PUESTO CABECERA MUNICIPAL;3.046;3.375;6.421;10;;ESPECIAL: PUESTO CABECERA MUNICIPAL;EL CARMEN CRA 8 CALLE 13
1272;5;63;0;0;BOLIVAR;REGIDOR;PUESTO CABECERA MUNICIPAL;1.050;1.126;2.176;4;;ESPECIAL: PUESTO CABECERA MUNICIPAL;INST EDUC TECN AGROP HECTOR M VIDES BALLESTEROS
1273;5;65;0;0;BOLIVAR;RIOVIEJO;PUESTO CABECERA MUNICIPAL;1.060;1.118;2.178;4;;ESPECIAL: PUESTO CABECERA MUNICIPAL;I.E. RIOVIEJO SEDE SECUNDARIA
1277;5;73;0;0;BOLIVAR;SAN FERNANDO;PUESTO CABECERA MUNICIPAL;1.275;1.375;2.650;4;;ESPECIAL: PUESTO CABECERA MUNICIPAL;IE AGROPECUARIA S.FERNANDO CL REAL B.NORTE
1283;5;78;0;0;BOLIVAR;SAN JACINTO DEL CAUCA;PUESTO CABECERA MUNICIPAL;1.226;1.232;2.458;4;;ESPECIAL: PUESTO CABECERA MUNICIPAL;I.E. PLACIDO RETAMOZA BR. C
1290;5;82;0;0;BOLIVAR;SAN MARTIN DE LOBA;PUESTO CABECERA MUNICIPAL;1.999;2.160;4.159;6;;ESPECIAL: PUESTO CABECERA MUNICIPAL;COLEGIO INETAM SEDE TRIBUTARIA No.2
1291;5;84;0;0;BOLIVAR;SAN PABLO;PUESTO CABECERA MUNICIPAL;4.084;3.969;8.053;12;;ESPECIAL: PUESTO CABECERA MUNICIPAL;INST. EDUC. LA INTEGRADA CLL 12 CRA 7 Y 8
1292;5;91;0;0;BOLIVAR;SANTA CATALINA;PUESTO CABECERA MUNICIPAL;2.101;2.187;4.288;7;;ESPECIAL: PUESTO CABECERA MUNICIPAL;av. gaitan barrio abajo
1294;5;94;0;0;BOLIVAR;SANTA ROSA;PUESTO CABECERA MUNICIPAL;3.311;3.297;6.608;10;;ESPECIAL: PUESTO CABECERA MUNICIPAL;CARRET PRINCIPAL - BARRIO LA CEREZA
1295;5;95;0;0;BOLIVAR;SANTA ROSA DEL SUR;PUESTO CABECERA MUNICIPAL;5.496;5.740;11.236;17;;ESPECIAL: PUESTO CABECERA MUNICIPAL;CLL11 NÂ°19-10 BARRIO LA CABAÑA
1296;5;97;0;0;BOLIVAR;SIMITI;PUESTO CABECERA MUNICIPAL;2.267;2.452;4.719;7;;ESPECIAL: PUESTO CABECERA MUNICIPAL;CL HOSPITAL 7 68 IE EUTIMIO GUTIERREZ M
1298;5;110;0;0;BOLIVAR;TALAIGUA NUEVO;PUESTO CABECERA MUNICIPAL;1.682;1.663;3.345;5;;ESPECIAL: PUESTO CABECERA MUNICIPAL;SEDE ESC. URBANA MIXTA #1
1316;5;124;0;0;BOLIVAR;VILLANUEVA;PUESTO CABECERA MUNICIPAL;3.121;2.910;6.031;9;;ESPECIAL: PUESTO CABECERA MUNICIPAL;CALLE 14 No 16-79 SECTOR LA CANDELARIA
1317;5;127;0;0;BOLIVAR;ZAMBRANO;PUESTO CABECERA MUNICIPAL;1.542;1.711;3.253;5;;ESPECIAL: PUESTO CABECERA MUNICIPAL;CLL 12 NÂ° 12-78 BARRIO EL AMPARO
1342;7;7;0;0;BOYACA;ALMEIDA;PUESTO CABECERA MUNICIPAL;144;162;306;1;;ESPECIAL: PUESTO CABECERA MUNICIPAL;CR 3 # 4-07 I.E. ENRIQUE SUAREZ PRIMARIA
1344;7;10;0;0;BOYACA;ARCABUCO;PUESTO CABECERA MUNICIPAL;713;769;1.482;3;;ESPECIAL: PUESTO CABECERA MUNICIPAL;AV.3 #5-35 POLIDEPORTIVO M/PAL
1345;7;13;0;0;BOYACA;BELEN;PUESTO CABECERA MUNICIPAL;939;933;1.872;3;;ESPECIAL: PUESTO CABECERA MUNICIPAL;CR 5 No. 5 - 33 POL. PEDRO PASCASIO MARTINEZ
1346;7;16;0;0;BOYACA;BERBEO;PUESTO CABECERA MUNICIPAL;162;166;328;1;;ESPECIAL: PUESTO CABECERA MUNICIPAL;CRA 2 No 4 - 200 POLIDEPORTIVO MUNICIPAL
1347;7;19;0;0;BOYACA;BETEITIVA;PUESTO CABECERA MUNICIPAL;146;165;311;1;;ESPECIAL: PUESTO CABECERA MUNICIPAL;COL. AGR. SANTA RITA DE CASIA
1348;7;22;0;0;BOYACA;BOAVITA;PUESTO CABECERA MUNICIPAL;536;579;1.115;2;;ESPECIAL: PUESTO CABECERA MUNICIPAL;CALLE 4 No. 6-82
1349;7;25;0;0;BOYACA;BOYACA;PUESTO CABECERA MUNICIPAL;475;517;992;2;;ESPECIAL: PUESTO CABECERA MUNICIPAL;KR 3-CL 6 POLIDEPORTIVO M/PAL
1350;7;28;0;0;BOYACA;BRICEÑO;PUESTO CABECERA MUNICIPAL;212;275;487;1;;ESPECIAL: PUESTO CABECERA MUNICIPAL;CARRERA 4 No. 4-51 COL.TEC.MANUEL BRICEÑO
1351;7;31;0;0;BOYACA;BUENAVISTA;PUESTO CABECERA MUNICIPAL;510;618;1.128;2;;ESPECIAL: PUESTO CABECERA MUNICIPAL;CL8 #1-113 COL. J.MARIA SILVA
1352;7;34;0;0;BOYACA;BUSBANZA;PUESTO CABECERA MUNICIPAL;119;121;240;1;;ESPECIAL: PUESTO CABECERA MUNICIPAL;COL ECOLOGICO DE BUSBANZA CLL 3 No 4-41
1353;7;37;0;0;BOYACA;CALDAS;PUESTO CABECERA MUNICIPAL;366;376;742;2;;ESPECIAL: PUESTO CABECERA MUNICIPAL;Carrera 1 No 1 - 02
1354;7;40;0;0;BOYACA;CAMPOHERMOSO;PUESTO CABECERA MUNICIPAL;240;274;514;1;;ESPECIAL: PUESTO CABECERA MUNICIPAL;CLL 3 # 3-68
1355;7;43;0;0;BOYACA;CERINZA;PUESTO CABECERA MUNICIPAL;422;380;802;2;;ESPECIAL: PUESTO CABECERA MUNICIPAL;CL 6 #6-15 I.E. DE CERINZA
1356;7;46;0;0;BOYACA;CIENEGA;PUESTO CABECERA MUNICIPAL;480;496;976;2;;ESPECIAL: PUESTO CABECERA MUNICIPAL;CALLE 3 No 10 - 65
1357;7;49;0;0;BOYACA;COMBITA;PUESTO CABECERA MUNICIPAL;1.126;1.264;2.390;4;;ESPECIAL: PUESTO CABECERA MUNICIPAL;KR 6 POLIDEPORTIVO MUNICIPAL
1359;7;52;0;0;BOYACA;COPER;PUESTO CABECERA MUNICIPAL;281;304;585;1;;ESPECIAL: PUESTO CABECERA MUNICIPAL;SALON DE LA CULTURA COPER BOYACA
1360;7;55;0;0;BOYACA;CORRALES;PUESTO CABECERA MUNICIPAL;267;313;580;1;;ESPECIAL: PUESTO CABECERA MUNICIPAL;POLIDEPORTIVO ENTRE KR 4 Y 5
1361;7;58;0;0;BOYACA;COVARACHIA;PUESTO CABECERA MUNICIPAL;287;327;614;1;;ESPECIAL: PUESTO CABECERA MUNICIPAL;CR 1 No. 1-78 IE SAN LUIS BELTRAN
1362;7;59;0;0;BOYACA;CUBARA;PUESTO CABECERA MUNICIPAL;1.591;1.647;3.238;5;;ESPECIAL: PUESTO CABECERA MUNICIPAL;COLIS. CTRO DE INTEG. CIUDADANA - B. EL JARDIN
1363;7;60;0;0;BOYACA;CUCAITA;PUESTO CABECERA MUNICIPAL;492;551;1.043;2;;ESPECIAL: PUESTO CABECERA MUNICIPAL;CRA 9 No 6 - 74
1364;7;61;0;0;BOYACA;CUITIVA;PUESTO CABECERA MUNICIPAL;160;163;323;1;;ESPECIAL: PUESTO CABECERA MUNICIPAL;Carrera 3 N. 3-32
1365;7;64;0;0;BOYACA;CHINAVITA;PUESTO CABECERA MUNICIPAL;330;330;660;1;;ESPECIAL: PUESTO CABECERA MUNICIPAL;CLL 2 N 2 38 POLI. COLEGIO NUESTRA SRA DE NAZARETH
1375;7;68;0;0;BOYACA;CHIQUIZA;PUESTO CABECERA MUNICIPAL;498;576;1.074;2;;ESPECIAL: PUESTO CABECERA MUNICIPAL;CL4 #4- 27 I.E. S.PEDRO DE IGUAQUE
1376;7;70;0;0;BOYACA;CHISCAS;PUESTO CABECERA MUNICIPAL;310;385;695;1;;ESPECIAL: PUESTO CABECERA MUNICIPAL;CL 3 #2-03-COLISEO M/PAL
1377;7;73;0;0;BOYACA;CHITA;PUESTO CABECERA MUNICIPAL;926;995;1.921;3;;ESPECIAL: PUESTO CABECERA MUNICIPAL;KR 3 #5-17 PLAZA DE MERCADO
1378;7;76;0;0;BOYACA;CHITARAQUE;PUESTO CABECERA MUNICIPAL;610;641;1.251;2;;ESPECIAL: PUESTO CABECERA MUNICIPAL;CRA 4 # 1-78 SAN PEDRO CLAVER SD MIXTA
1379;7;77;0;0;BOYACA;CHIVATA;PUESTO CABECERA MUNICIPAL;368;381;749;2;;ESPECIAL: PUESTO CABECERA MUNICIPAL;CALLE 6 No. 2-40
1380;7;78;0;0;BOYACA;CHIVOR;PUESTO CABECERA MUNICIPAL;190;222;412;1;;ESPECIAL: PUESTO CABECERA MUNICIPAL;CALLE 4 No. 5-44
1398;7;82;0;0;BOYACA;EL COCUY;PUESTO CABECERA MUNICIPAL;427;509;936;2;;ESPECIAL: PUESTO CABECERA MUNICIPAL;PLAZA DE MERCADO (BODEGA DE LA PAPA)
1399;7;85;0;0;BOYACA;EL ESPINO;PUESTO CABECERA MUNICIPAL;249;273;522;1;;ESPECIAL: PUESTO CABECERA MUNICIPAL;IE TECNICA HECTOR JULIO RANGEL
1400;7;88;0;0;BOYACA;FIRAVITOBA;PUESTO CABECERA MUNICIPAL;599;820;1.419;3;;ESPECIAL: PUESTO CABECERA MUNICIPAL;CRA 2A NRO 5-180 I.E. FIRAVITOBA
1401;7;91;0;0;BOYACA;FLORESTA;PUESTO CABECERA MUNICIPAL;393;405;798;2;;ESPECIAL: PUESTO CABECERA MUNICIPAL;calle 3 # 3 17 I. E. HÃ©ctor Julio Rangel Quintero
1402;7;94;0;0;BOYACA;GACHANTIVA;PUESTO CABECERA MUNICIPAL;292;357;649;1;;ESPECIAL: PUESTO CABECERA MUNICIPAL;CRA 5 CLL 6 ESQ.POLIDEPORTIVO IE JUAN JOSE NEIRA
1403;7;97;0;0;BOYACA;GAMEZA;PUESTO CABECERA MUNICIPAL;484;556;1.040;2;;ESPECIAL: PUESTO CABECERA MUNICIPAL;CRA 5A No 3 - 75
1404;7;100;0;0;BOYACA;GARAGOA;PUESTO CABECERA MUNICIPAL;1.469;1.556;3.025;5;;ESPECIAL: PUESTO CABECERA MUNICIPAL;Cra 9A N. 14 65 I T SAN LUIS
1405;7;103;0;0;BOYACA;GUACAMAYAS;PUESTO CABECERA MUNICIPAL;152;150;302;1;;ESPECIAL: PUESTO CABECERA MUNICIPAL;CL4 #2-50 BR ALCALÃ I.E SAN DI
1406;7;106;0;0;BOYACA;GUATEQUE;PUESTO CABECERA MUNICIPAL;1.178;1.290;2.468;4;;ESPECIAL: PUESTO CABECERA MUNICIPAL;CRA 5 No. 1 - 117
1408;7;109;0;0;BOYACA;GUAYATA;PUESTO CABECERA MUNICIPAL;286;292;578;1;;ESPECIAL: PUESTO CABECERA MUNICIPAL;COLISEO DE MERCADO FRENTE AL HOSPITAL
1409;7;112;0;0;BOYACA;GUICAN;PUESTO CABECERA MUNICIPAL;445;485;930;2;;ESPECIAL: PUESTO CABECERA MUNICIPAL;CRA 5 No 5-21
1410;7;118;0;0;BOYACA;IZA;PUESTO CABECERA MUNICIPAL;235;259;494;1;;ESPECIAL: PUESTO CABECERA MUNICIPAL;CALLE 1B n. 5-60
1411;7;121;0;0;BOYACA;JENESANO;PUESTO CABECERA MUNICIPAL;786;788;1.574;3;;ESPECIAL: PUESTO CABECERA MUNICIPAL;IE TEC CIAL DE JENESANO CR 4 NO 12-30
1412;7;124;0;0;BOYACA;JERICO;PUESTO CABECERA MUNICIPAL;378;424;802;2;;ESPECIAL: PUESTO CABECERA MUNICIPAL;KR3 CL2-81 COL.TEC. LOPEZ QUEV
1413;7;127;0;0;BOYACA;LABRANZAGRANDE;PUESTO CABECERA MUNICIPAL;351;356;707;2;;ESPECIAL: PUESTO CABECERA MUNICIPAL;CLL 9 No 7-9 COL VALENTIN GARCIA
1414;7;130;0;0;BOYACA;LA CAPILLA;PUESTO CABECERA MUNICIPAL;236;280;516;1;;ESPECIAL: PUESTO CABECERA MUNICIPAL;KRA 2 CLL 3 COLISEO CUBIERTO MPAL
1415;7;136;0;0;BOYACA;LA UVITA;PUESTO CABECERA MUNICIPAL;239;270;509;1;;ESPECIAL: PUESTO CABECERA MUNICIPAL;PLAZA DE MERCADO
1416;7;137;0;0;BOYACA;LA VICTORIA;PUESTO CABECERA MUNICIPAL;158;168;326;1;;ESPECIAL: PUESTO CABECERA MUNICIPAL;IE ALFONSO LOPEZ PUMAREJO SD SECUNDARIA
1418;7;142;0;0;BOYACA;MACANAL;PUESTO CABECERA MUNICIPAL;366;362;728;2;;ESPECIAL: PUESTO CABECERA MUNICIPAL;POLIDEPORTIVO
1419;7;148;0;0;BOYACA;MARIPI;PUESTO CABECERA MUNICIPAL;552;645;1.197;2;;ESPECIAL: PUESTO CABECERA MUNICIPAL;TRASVERSAL 3 No 5 - 75
1420;7;151;0;0;BOYACA;MIRAFLORES;PUESTO CABECERA MUNICIPAL;884;1.032;1.916;3;;ESPECIAL: PUESTO CABECERA MUNICIPAL;IE SERGIO CAMARGO AV. ROMERO HERNANDEZ
1421;7;154;0;0;BOYACA;MONGUA;PUESTO CABECERA MUNICIPAL;519;528;1.047;2;;ESPECIAL: PUESTO CABECERA MUNICIPAL;I.E.TEC. LISANDRO CELY
1422;7;157;0;0;BOYACA;MONGUI;PUESTO CABECERA MUNICIPAL;483;469;952;2;;ESPECIAL: PUESTO CABECERA MUNICIPAL;CR 6 No 6 - 105
1423;7;160;0;0;BOYACA;MONIQUIRA;PUESTO CABECERA MUNICIPAL;2.515;2.431;4.946;8;;ESPECIAL: PUESTO CABECERA MUNICIPAL;CTRO.DE ACOPIO-PLAZA DE MERCAD
1425;7;161;0;0;BOYACA;MOTAVITA;PUESTO CABECERA MUNICIPAL;814;953;1.767;3;;ESPECIAL: PUESTO CABECERA MUNICIPAL;CLL 2 NO 1 - 50 IE SANTA CRUZ DE MOTAVITA
1426;7;163;0;0;BOYACA;MUZO;PUESTO CABECERA MUNICIPAL;928;1.050;1.978;3;;ESPECIAL: PUESTO CABECERA MUNICIPAL;CLL 4 CRA 4 POLIDEPORTIVO MUNICIPAL
1427;7;166;0;0;BOYACA;NOBSA;PUESTO CABECERA MUNICIPAL;1.700;1.792;3.492;6;;ESPECIAL: PUESTO CABECERA MUNICIPAL;CALLE 8 NÂ° 4-00
1429;7;173;0;0;BOYACA;OICATA;PUESTO CABECERA MUNICIPAL;302;296;598;1;;ESPECIAL: PUESTO CABECERA MUNICIPAL;IE NICOLAS CUERVO Y ROJAS SD B CRA 5 # 5-72
1430;7;176;0;0;BOYACA;OTANCHE;PUESTO CABECERA MUNICIPAL;974;1.057;2.031;3;;ESPECIAL: PUESTO CABECERA MUNICIPAL;COL SAN IGNACIO DE LOYOLA CLL 2 NO 6-20
1431;7;178;0;0;BOYACA;PACHAVITA;PUESTO CABECERA MUNICIPAL;160;188;348;1;;ESPECIAL: PUESTO CABECERA MUNICIPAL;PLAZA DE MERCADO K 2 NÂ° 6-23
1432;7;179;0;0;BOYACA;PAEZ;PUESTO CABECERA MUNICIPAL;261;304;565;1;;ESPECIAL: PUESTO CABECERA MUNICIPAL;CRA 1 N 1 31
1437;7;184;0;0;BOYACA;PAJARITO;PUESTO CABECERA MUNICIPAL;213;208;421;1;;ESPECIAL: PUESTO CABECERA MUNICIPAL;POLIDEPORTIVO KR 3 CL 2 ESQ.
1438;7;187;0;0;BOYACA;PANQUEBA;PUESTO CABECERA MUNICIPAL;164;160;324;1;;ESPECIAL: PUESTO CABECERA MUNICIPAL;CRA 5 N 5 - 94
1439;7;190;0;0;BOYACA;PAUNA;PUESTO CABECERA MUNICIPAL;772;912;1.684;3;;ESPECIAL: PUESTO CABECERA MUNICIPAL;IE TECNICA NAC DE PAUNA SD CENTRAL CLL 4 No 5-63
1440;7;193;0;0;BOYACA;PAYA;PUESTO CABECERA MUNICIPAL;219;238;457;1;;ESPECIAL: PUESTO CABECERA MUNICIPAL;I.E. SIMONA AMAYA (CL 3 #3-21)
1441;7;199;0;0;BOYACA;PAZ DE RIO;PUESTO CABECERA MUNICIPAL;432;542;974;2;;ESPECIAL: PUESTO CABECERA MUNICIPAL;KR 4 5-37 POLIDEPORTIVO MUNICIPAL
1442;7;202;0;0;BOYACA;PESCA;PUESTO CABECERA MUNICIPAL;825;933;1.758;3;;ESPECIAL: PUESTO CABECERA MUNICIPAL;CR 5 VIA SOGAMOSO
1443;7;205;0;0;BOYACA;PISBA;PUESTO CABECERA MUNICIPAL;152;189;341;1;;ESPECIAL: PUESTO CABECERA MUNICIPAL;AUDITORIO CASA DE LA CULTURA
1449;7;215;0;0;BOYACA;QUIPAMA;PUESTO CABECERA MUNICIPAL;467;531;998;2;;ESPECIAL: PUESTO CABECERA MUNICIPAL;POLIDEPORTIVO PLAZA DE MERCADO
1450;7;217;0;0;BOYACA;RAMIRIQUI;PUESTO CABECERA MUNICIPAL;1.377;1.449;2.826;5;;ESPECIAL: PUESTO CABECERA MUNICIPAL;INST EDUC JIDEM SEDE CAMPESTRE
1451;7;220;0;0;BOYACA;RAQUIRA;PUESTO CABECERA MUNICIPAL;706;755;1.461;3;;ESPECIAL: PUESTO CABECERA MUNICIPAL;POLIDEPORTIVO RAQUIRA
1452;7;223;0;0;BOYACA;RONDON;PUESTO CABECERA MUNICIPAL;232;239;471;1;;ESPECIAL: PUESTO CABECERA MUNICIPAL;CL 7 No 4-44 COLISEO MUNICIPAL DE RONDON
